"individual_id","dataset_identifier","data_owner","contact_email","file_name","device_id","device_type","year","month","day","time","time_zone","deployment_site","deployment_decimal_latitude","deployment_decimal_longitude","sex","how_sexed","age_class","genotyped","age.","progesterone","If.yes..status","comments","meta_source","breeding_stock","region"
"Braz-2010-87631","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-87631","PTT",2010,10,5,"12:41:00","UTC",NA,-13.90419432,-38.88915413,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2010-87759","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-87759","PTT",2010,10,2,"16:38:00","UTC",NA,-13.66630937,-38.84646041,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A",NA
"Braz-2010-87773","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-87773","PTT",2010,9,18,"12:15:00","UTC",NA,-13.88343333,-38.84303333,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2010-87777","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-87777","PTT",2010,10,5,"14:48:00","UTC",NA,-14.01949458,-38.87923714,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2010-87778","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-87778","PTT",2010,10,6,"16:45:00","UTC",NA,-14.05589693,-38.83831534,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2010-87781","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-87781","PTT",2010,10,1,"11:19:00","UTC",NA,-13.8686966,-38.80740583,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2010-88724","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-88724","PTT",2010,10,1,"12:42:00","UTC",NA,-13.85717135,-38.79151882,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2010-88726","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-88726","PTT",2010,9,28,"13:12:00","UTC",NA,-13.88313864,-38.81750023,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2010-96380","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2010-96380","PTT",2010,9,23,"17:17:00","UTC",NA,-13.83497109,-38.86137161,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-111868","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-111868","PTT",2011,10,10,"13:19:00","UTC",NA,-14.086,-38.861,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-111869","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-111869","PTT",2011,10,7,"11:57:00","UTC",NA,-13.722,-38.83,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-87768","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-87768","PTT",2011,10,22,"17:20:00","UTC",NA,-13.92,-38.815,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-87769","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-87769","PTT",2011,10,1,"12:58:00","UTC",NA,-13.877,-38.826,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-87773","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-87773","PTT",2011,9,29,"16:17:00","UTC",NA,-13.926,-38.87,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-87774","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-87774","PTT",2011,9,30,"13:15:00","UTC",NA,-14.079,-38.827,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-87776","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-87776","PTT",2011,9,29,"11:31:00","UTC",NA,-13.858,-38.886,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2011-87783","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2011-87783","PTT",2011,10,10,"16:41:00","UTC",NA,-14.175,-38.868,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-111871","Zerbini",NA,NA,NA,"Braz-2012-111871","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2012-112694","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-112694","PTT",2012,8,8,"18:35:00","UTC",NA,-21.83733333,-40.33985,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A",NA
"Braz-2012-112702","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-112702","PTT",2012,10,20,"15:33:00","UTC",NA,-18.08472496,-39.00598529,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-112712","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-112712","PTT",2012,10,26,"14:14:00","UTC",NA,-18.12732389,-39.13652731,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-112714","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-112714","PTT",2012,10,25,"13:34:00","UTC",NA,-17.96955577,-39.0534567,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-112717","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-112717","PTT",2012,8,8,"19:32:00","UTC",NA,-21.7849,-40.28633333,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-120947","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-120947","PTT",2012,10,25,"11:47:00","UTC",NA,-17.98049449,-39.13273961,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A",NA
"Braz-2012-121189","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-121189","PTT",2012,10,20,"16:43:00","UTC",NA,-18.09574951,-39.04353714,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-121192","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-121192","PTT",2012,10,27,"13:22:00","UTC",NA,-18.08869471,-39.22301472,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-121193","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-121193","PTT",2012,10,25,"12:34:00","UTC",NA,-17.96868531,-39.09080713,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-121194","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-121194","PTT",2012,10,20,"14:23:00","UTC",NA,-18.0611595,-39.06675224,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A",NA
"Braz-2012-121195","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-121195","PTT",2012,10,20,"12:50:00","UTC",NA,-18.05123549,-39.11352728,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-121196","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-121196","PTT",2012,10,27,"13:51:00","UTC",NA,-18.06788723,-39.22166833,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A",NA
"Braz-2012-84480","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-84480","PTT",2012,11,2,"13:03:00","UTC",NA,-18.030963,-39.026921,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-87632","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-87632","PTT",2012,10,26,"13:52:00","UTC",NA,-18.10417726,-39.12736622,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2012-87775","Zerbini","Alex Zerbini","alex.zerbini@noaa.gov","Brazil_03_18_Ryan_20191121.csv","Braz-2012-87775","PTT",2012,10,28,"13:33:00","UTC",NA,-18.00919421,-39.02143564,NA,NA,NA,NA,NA,NA,NA,NA,"meta","A","Atlantic"
"Braz-2016-111868","Zerbini",NA,NA,NA,"Braz-2016-111868","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2016-120938","Zerbini",NA,NA,NA,"Braz-2016-120938","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2016-87776","Zerbini",NA,NA,NA,"Braz-2016-87776","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A",NA
"Braz-2017-111869","Zerbini",NA,NA,NA,"Braz-2017-111869","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-111870","Zerbini",NA,NA,NA,"Braz-2017-111870","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-112696","Zerbini",NA,NA,NA,"Braz-2017-112696","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-112728","Zerbini",NA,NA,NA,"Braz-2017-112728","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-120937","Zerbini",NA,NA,NA,"Braz-2017-120937","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-120942","Zerbini",NA,NA,NA,"Braz-2017-120942","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-120943","Zerbini",NA,NA,NA,"Braz-2017-120943","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-120947","Zerbini",NA,NA,NA,"Braz-2017-120947","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-121191","Zerbini",NA,NA,NA,"Braz-2017-121191","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-121203","Zerbini",NA,NA,NA,"Braz-2017-121203","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-121206","Zerbini",NA,NA,NA,"Braz-2017-121206","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-123226","Zerbini",NA,NA,NA,"Braz-2017-123226","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-171997","Zerbini",NA,NA,NA,"Braz-2017-171997","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-172000","Zerbini",NA,NA,NA,"Braz-2017-172000","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-172001","Zerbini",NA,NA,NA,"Braz-2017-172001","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-172002","Zerbini",NA,NA,NA,"Braz-2017-172002","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-172003","Zerbini",NA,NA,NA,"Braz-2017-172003","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-172004","Zerbini",NA,NA,NA,"Braz-2017-172004","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-84484","Zerbini",NA,NA,NA,"Braz-2017-84484","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-84485","Zerbini",NA,NA,NA,"Braz-2017-84485","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-87635","Zerbini",NA,NA,NA,"Braz-2017-87635","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-87776","Zerbini",NA,NA,NA,"Braz-2017-87776","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-87777","Zerbini",NA,NA,NA,"Braz-2017-87777","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2017-87780","Zerbini",NA,NA,NA,"Braz-2017-87780","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-111868","Zerbini",NA,NA,NA,"Braz-2018-111868","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-111870","Zerbini",NA,NA,NA,"Braz-2018-111870","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-112696","Zerbini",NA,NA,NA,"Braz-2018-112696","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-112719","Zerbini",NA,NA,NA,"Braz-2018-112719","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-120938","Zerbini",NA,NA,NA,"Braz-2018-120938","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-120942","Zerbini",NA,NA,NA,"Braz-2018-120942","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-121191","Zerbini",NA,NA,NA,"Braz-2018-121191","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-171994","Zerbini",NA,NA,NA,"Braz-2018-171994","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-171995","Zerbini",NA,NA,NA,"Braz-2018-171995","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-172008","Zerbini",NA,NA,NA,"Braz-2018-172008","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-84484","Zerbini",NA,NA,NA,"Braz-2018-84484","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-84485","Zerbini",NA,NA,NA,"Braz-2018-84485","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Braz-2018-87640","Zerbini",NA,NA,NA,"Braz-2018-87640","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","A","Atlantic"
"Entangled whale","AMMC",NA,NA,NA,"Entangled whale","PTT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track","Unknown",NA
"HNC1284","New-Caledonia-HW","Claire Garrigue","claire.garrigue@ird.fr",NA,"34215","PTT",2017,7,24,"03:40","GMT","Antigonia seamount, New Caledonia",-23.400283,168.08633,"FALSE","genetic","Adult","yes",NA,NA,"?",NA,"meta","E2","Pacific"
"HNC960","New-Caledonia-HW","Claire Garrigue","claire.garrigue@ird.fr",NA,"87761","PTT",2012,9,28,"23:25","GMT","Lifou, Loyalty islands, New caledonia",-20.915,167.005883,"FALSE","genetic","Adult","yes",NA,NA,"with calf",NA,"meta","E2","Pacific"
"Mn_WAVES14_Lander01","CWR_WAVES_2014","Curt Jenner","curt@cwr.org.au","WAVES2014_tagdata","95805","FASTLOC Accelerometer",2014,1,15,"8:09","GMT","East Antarctica, Area IV, Wilkes Land",-63.8171,117.3451,NA,NA,"Adult",NA,NA,NA,NA,"Whale Lander tag as used by R Andrews on short-finned pilot whales in HI for the remote-release proxy tests, but with short darts (5.0 cm total length, one row of petals with petals cut back to approximately 12 mm long), but rebatteried by WC in December","meta","Unknown",NA
"Mn_WAVES14_Sat1","CWR_WAVES_2014","Curt Jenner","curt@cwr.org.au","WAVES2014_tagdata","121221","LIMPET SPLASH",2014,1,8,"23:35","GMT","East Antarctica, Area V, Terre Adelie",-64.1994,137.2685,NA,NA,"Adult",NA,NA,NA,NA,"LIMPET SPLASH10-292B (AM-292B with 2-lay antenna) and Peridot Rev. 4  8cm darts; attached to urethane deployment cup with 70cm of Aqua-solve tape. Arranged in barrel with long axis perpendicular to long axis of whale and antenna high, line drawn between darts is parallel to long axis of body","meta","Unknown","WestPacific"
"Mn_WAVES14_Sat2","CWR_WAVES_2014","Curt Jenner","curt@cwr.org.au","WAVES2014_tagdata","121222","LIMPET SPLASH",2014,1,9,"0:15","GMT","East Antarctica, Area V, Terre Adelie",-64.201,137.2737,NA,NA,"Adult",NA,NA,NA,NA,"LIMPET SPLASH10-292B (AM-292B with 2-lay antenna) and Peridot Rev. 4  8cm darts; attached to urethane deployment cup with 70cm of Aqua-solve tape. Arranged in barrel with long axis perpendicular to long axis of whale and antenna high, line drawn between darts is parallel to long axis of body","meta","Unknown",NA
"Mn_WAVES14_Sat3","CWR_WAVES_2014","Curt Jenner","curt@cwr.org.au","WAVES2014_tagdata","121223","LIMPET SPLASH",2014,1,14,"7:46","GMT","East Antarctica, Area IV, Wilkes Land",-64.0215,119.5792,NA,NA,"Adult",NA,NA,NA,NA,"LIMPET SPLASH10-292B (AM-292B with 2-lay antenna) and Peridot Rev. 4  8cm darts; attached to urethane deployment cup with 70cm of Aqua-solve tape. Arranged in barrel with long axis perpendicular to long axis of whale and antenna high, line drawn between darts is parallel to long axis of body","meta","Unknown","EastIndian"
"Mn_WAVES14_Sat4","CWR_WAVES_2014","Curt Jenner","curt@cwr.org.au","WAVES2014_tagdata","121225","LIMPET SPLASH",2014,1,14,"9:06","GMT","East Antarctica, Area IV, Wilkes Land",-64.0153,119.5676,NA,NA,"Adult",NA,NA,NA,NA,"LIMPET SPLASH10-292B (AM-292B with 2-lay antenna) and Peridot Rev. 4  8cm darts; attached to urethane deployment cup with 70cm of Aqua-solve tape. Arranged in barrel with long axis perpendicular to long axis of whale and antenna high, line drawn between darts is parallel to long axis of body","meta","Unknown","EastIndian"
"Mn_WAVES14_Sat5","CWR_WAVES_2014","Curt Jenner","curt@cwr.org.au","WAVES2014_tagdata","121224","LIMPET SPLASH",2014,1,16,"1:58","GMT","East Antarctica, Area IV, Wilkes Land",-63.8732,117.4195,NA,NA,"Adult",NA,NA,NA,NA,"LIMPET SPLASH10-292B (AM-292B with 2-lay antenna) and Peridot Rev. 4  8cm darts; attached to urethane deployment cup with 70cm of Aqua-solve tape. Arranged in barrel with long axis perpendicular to long axis of whale and antenna high, line drawn between darts is parallel to long axis of body","meta","Unknown",NA
